user_id,app_id,campaign_id,trial_start_date,trial_end_date,status,total_revenue_usd
10302,105,202,2026-02-20,2026-03-22,Active,39.96
10302,101,201,2026-01-08,2026-02-07,Active,39.96
10303,102,204,2026-02-16,2026-03-18,Active,19.98
10304,101,201,2026-01-02,2026-02-01,Active,29.97
10305,104,201,2026-01-01,2026-01-31,Active,39.96
10305,101,203,2026-02-01,2026-03-03,Trial_Expired,0.0
10305,105,202,2026-01-04,2026-02-03,Trial_Expired,0.0
10306,105,201,2026-01-16,2026-02-15,Trial_Expired,0.0
10307,103,202,2026-01-04,2026-02-03,Trial_Expired,0.0
10307,104,201,2026-02-28,2026-03-30,Active,29.97
10307,101,201,2026-01-25,2026-02-24,Active,39.96
10308,103,204,2026-03-02,2026-04-01,Active,9.99
10308,101,204,2026-02-19,2026-03-21,Active,39.96
10309,105,203,2026-03-29,2026-04-28,Trial_Expired,0.0
10309,104,204,2026-03-17,2026-04-16,Active,19.98
10309,101,202,2026-01-21,2026-02-20,Active,19.98
10310,105,202,2026-02-20,2026-03-22,Trial_Expired,0.0
10310,101,204,2026-03-16,2026-04-15,Trial_Expired,0.0
10311,104,204,2026-01-15,2026-02-14,Active,9.99
10312,101,202,2026-01-28,2026-02-27,Trial_Expired,0.0
10312,104,201,2026-03-14,2026-04-13,Trial_Expired,0.0
10313,105,201,2026-02-16,2026-03-18,Active,29.97
10313,101,204,2026-02-26,2026-03-28,Active,19.98
10314,102,203,2026-03-18,2026-04-17,Trial_Expired,0.0
10314,105,203,2026-01-06,2026-02-05,Trial_Expired,0.0
10314,103,202,2026-02-28,2026-03-30,Active,39.96
10315,103,202,2026-01-19,2026-02-18,Trial_Expired,0.0
10316,104,203,2026-03-28,2026-04-27,Active,9.99
10317,104,202,2026-01-28,2026-02-27,Active,29.97
10317,101,204,2026-03-04,2026-04-03,Trial_Expired,0.0
10317,105,202,2026-01-19,2026-02-18,Trial_Expired,0.0
10318,103,204,2026-01-09,2026-02-08,Active,39.96
10319,102,201,2026-02-28,2026-03-30,Trial_Expired,0.0
10320,103,203,2026-03-27,2026-04-26,Trial_Expired,0.0
10321,103,203,2026-01-30,2026-03-01,Trial_Expired,0.0
10321,104,201,2026-03-05,2026-04-04,Trial_Expired,0.0
10322,102,201,2026-02-13,2026-03-15,Active,9.99
10323,105,204,2026-03-29,2026-04-28,Trial_Expired,0.0
10323,102,204,2026-02-14,2026-03-16,Trial_Expired,0.0
10323,101,202,2026-03-17,2026-04-16,Trial_Expired,0.0
10324,105,203,2026-01-22,2026-02-21,Trial_Expired,0.0
10324,104,201,2026-02-07,2026-03-09,Trial_Expired,0.0
10325,101,204,2026-02-14,2026-03-16,Trial_Expired,0.0
10325,103,203,2026-03-07,2026-04-06,Active,29.97
10326,104,203,2026-01-12,2026-02-11,Trial_Expired,0.0
10326,103,201,2026-01-08,2026-02-07,Active,19.98
10326,105,203,2026-02-26,2026-03-28,Active,9.99
10327,105,201,2026-02-25,2026-03-27,Trial_Expired,0.0
10328,105,201,2026-03-31,2026-04-30,Trial_Expired,0.0
10329,101,201,2026-01-09,2026-02-08,Trial_Expired,0.0
10330,102,201,2026-02-24,2026-03-26,Trial_Expired,0.0
10330,101,203,2026-03-05,2026-04-04,Trial_Expired,0.0
10331,104,201,2026-03-13,2026-04-12,Trial_Expired,0.0
10332,102,202,2026-03-31,2026-04-30,Trial_Expired,0.0
10333,104,201,2026-01-30,2026-03-01,Active,29.97
10333,105,202,2026-02-16,2026-03-18,Trial_Expired,0.0
10334,104,204,2026-01-19,2026-02-18,Trial_Expired,0.0
10335,103,202,2026-01-15,2026-02-14,Trial_Expired,0.0
10335,105,202,2026-03-04,2026-04-03,Trial_Expired,0.0
10336,104,201,2026-03-23,2026-04-22,Active,9.99
10337,105,203,2026-01-02,2026-02-01,Trial_Expired,0.0
10338,103,203,2026-01-12,2026-02-11,Active,9.99
10339,103,203,2026-02-18,2026-03-20,Active,9.99
10340,103,201,2026-01-18,2026-02-17,Trial_Expired,0.0
10340,105,202,2026-03-14,2026-04-13,Active,19.98
10341,105,201,2026-01-28,2026-02-27,Trial_Expired,0.0
10342,105,201,2026-02-26,2026-03-28,Active,39.96
10343,105,201,2026-03-09,2026-04-08,Active,9.99
10344,104,203,2026-01-18,2026-02-17,Trial_Expired,0.0
10344,105,204,2026-01-11,2026-02-10,Active,19.98
10344,102,204,2026-03-10,2026-04-09,Trial_Expired,0.0
10345,105,201,2026-01-04,2026-02-03,Active,19.98
10346,102,202,2026-01-04,2026-02-03,Active,19.98
10347,101,203,2026-01-06,2026-02-05,Trial_Expired,0.0
10347,104,201,2026-01-30,2026-03-01,Active,19.98
10347,105,201,2026-02-06,2026-03-08,Trial_Expired,0.0
10348,105,202,2026-01-29,2026-02-28,Active,29.97
10349,101,201,2026-03-10,2026-04-09,Active,9.99
10350,102,201,2026-01-03,2026-02-02,Active,39.96
10351,103,203,2026-01-21,2026-02-20,Trial_Expired,0.0
10352,105,203,2026-01-13,2026-02-12,Trial_Expired,0.0
10353,104,201,2026-03-23,2026-04-22,Trial_Expired,0.0
10354,102,201,2026-01-08,2026-02-07,Active,9.99
10354,104,203,2026-02-05,2026-03-07,Trial_Expired,0.0
10355,101,202,2026-02-14,2026-03-16,Trial_Expired,0.0
10355,104,203,2026-01-21,2026-02-20,Trial_Expired,0.0
10355,103,204,2026-01-05,2026-02-04,Trial_Expired,0.0
10356,103,204,2026-01-19,2026-02-18,Trial_Expired,0.0
10357,103,203,2026-02-02,2026-03-04,Trial_Expired,0.0
10358,102,202,2026-03-22,2026-04-21,Trial_Expired,0.0
10359,102,203,2026-01-04,2026-02-03,Trial_Expired,0.0
10360,102,204,2026-03-22,2026-04-21,Trial_Expired,0.0
10361,102,203,2026-02-16,2026-03-18,Trial_Expired,0.0
10362,103,202,2026-03-27,2026-04-26,Trial_Expired,0.0
10362,101,201,2026-01-10,2026-02-09,Active,19.98
10363,104,203,2026-01-30,2026-03-01,Trial_Expired,0.0
10364,103,201,2026-03-12,2026-04-11,Active,29.97
10364,101,201,2026-02-05,2026-03-07,Trial_Expired,0.0
10364,105,204,2026-01-15,2026-02-14,Active,39.96
10365,104,204,2026-02-04,2026-03-06,Trial_Expired,0.0
10365,102,202,2026-01-23,2026-02-22,Trial_Expired,0.0
10366,101,202,2026-03-16,2026-04-15,Active,29.97
10367,103,204,2026-03-02,2026-04-01,Active,19.98
10367,101,202,2026-03-07,2026-04-06,Active,29.97
10368,101,203,2026-01-13,2026-02-12,Trial_Expired,0.0
10368,103,203,2026-02-03,2026-03-05,Active,39.96
10369,104,201,2026-02-22,2026-03-24,Trial_Expired,0.0
10369,105,201,2026-01-30,2026-03-01,Trial_Expired,0.0
10369,101,201,2026-01-19,2026-02-18,Trial_Expired,0.0
10370,105,204,2026-03-03,2026-04-02,Trial_Expired,0.0
10370,102,204,2026-03-13,2026-04-12,Trial_Expired,0.0
10371,101,202,2026-02-22,2026-03-24,Trial_Expired,0.0
10371,103,201,2026-01-30,2026-03-01,Trial_Expired,0.0
10372,105,204,2026-03-19,2026-04-18,Trial_Expired,0.0
10372,101,203,2026-03-16,2026-04-15,Active,9.99
10372,103,201,2026-02-26,2026-03-28,Active,19.98
10373,105,201,2026-02-10,2026-03-12,Active,39.96
10374,102,202,2026-01-19,2026-02-18,Trial_Expired,0.0
10375,105,202,2026-01-13,2026-02-12,Trial_Expired,0.0
10376,102,201,2026-02-27,2026-03-29,Active,9.99
10377,105,203,2026-02-16,2026-03-18,Active,9.99
10377,102,204,2026-01-13,2026-02-12,Active,39.96
10377,103,203,2026-01-11,2026-02-10,Trial_Expired,0.0
10378,102,201,2026-01-12,2026-02-11,Trial_Expired,0.0
10378,104,204,2026-02-17,2026-03-19,Trial_Expired,0.0
10378,103,204,2026-02-10,2026-03-12,Trial_Expired,0.0
10379,105,202,2026-03-12,2026-04-11,Trial_Expired,0.0
10380,101,203,2026-01-09,2026-02-08,Trial_Expired,0.0
10381,102,204,2026-02-14,2026-03-16,Active,9.99
10381,103,202,2026-01-08,2026-02-07,Trial_Expired,0.0
10382,103,201,2026-02-23,2026-03-25,Active,39.96
10382,102,202,2026-01-13,2026-02-12,Active,19.98
10383,105,204,2026-02-15,2026-03-17,Active,19.98
10384,105,203,2026-02-04,2026-03-06,Trial_Expired,0.0
10384,103,204,2026-01-17,2026-02-16,Trial_Expired,0.0
10385,104,204,2026-03-31,2026-04-30,Trial_Expired,0.0
10386,105,202,2026-01-27,2026-02-26,Trial_Expired,0.0
10387,103,201,2026-01-07,2026-02-06,Active,9.99
10387,104,203,2026-02-02,2026-03-04,Trial_Expired,0.0
10388,102,203,2026-03-18,2026-04-17,Trial_Expired,0.0
10389,102,202,2026-03-30,2026-04-29,Active,9.99
10389,105,201,2026-02-28,2026-03-30,Active,29.97
10390,104,204,2026-03-28,2026-04-27,Trial_Expired,0.0
10391,104,203,2026-03-25,2026-04-24,Trial_Expired,0.0
10391,102,201,2026-02-01,2026-03-03,Active,9.99
10391,105,203,2026-02-28,2026-03-30,Trial_Expired,0.0
10392,103,201,2026-02-14,2026-03-16,Active,9.99
10393,101,203,2026-03-16,2026-04-15,Active,9.99
10394,102,202,2026-02-15,2026-03-17,Active,9.99
10394,105,201,2026-01-05,2026-02-04,Trial_Expired,0.0
10394,103,202,2026-03-16,2026-04-15,Active,9.99
10395,104,202,2026-01-21,2026-02-20,Trial_Expired,0.0
10396,101,203,2026-01-13,2026-02-12,Trial_Expired,0.0
10397,102,201,2026-02-02,2026-03-04,Active,29.97
10398,103,204,2026-01-16,2026-02-15,Trial_Expired,0.0
10399,105,202,2026-03-17,2026-04-16,Active,9.99
10399,101,202,2026-01-19,2026-02-18,Active,19.98
10399,104,204,2026-03-23,2026-04-22,Trial_Expired,0.0
10400,104,201,2026-01-17,2026-02-16,Trial_Expired,0.0
10400,102,203,2026-03-21,2026-04-20,Trial_Expired,0.0
10401,101,201,2026-03-06,2026-04-05,Trial_Expired,0.0
10402,103,204,2026-02-13,2026-03-15,Active,19.98
10403,105,204,2026-03-26,2026-04-25,Active,39.96
10404,104,201,2026-03-08,2026-04-07,Trial_Expired,0.0
10404,105,202,2026-01-10,2026-02-09,Trial_Expired,0.0
10405,104,203,2026-02-01,2026-03-03,Trial_Expired,0.0
10406,103,203,2026-02-04,2026-03-06,Active,29.97
10407,103,202,2026-03-25,2026-04-24,Trial_Expired,0.0
10408,104,203,2026-01-20,2026-02-19,Active,19.98
10408,103,201,2026-03-16,2026-04-15,Trial_Expired,0.0
10409,105,201,2026-02-10,2026-03-12,Trial_Expired,0.0
10410,104,201,2026-01-26,2026-02-25,Trial_Expired,0.0
10410,102,203,2026-03-01,2026-03-31,Trial_Expired,0.0
10411,104,203,2026-01-23,2026-02-22,Trial_Expired,0.0
10411,103,204,2026-01-08,2026-02-07,Active,29.97
10411,102,203,2026-02-15,2026-03-17,Active,9.99
10412,102,203,2026-01-24,2026-02-23,Trial_Expired,0.0
10413,104,201,2026-03-08,2026-04-07,Trial_Expired,0.0
10414,102,201,2026-02-22,2026-03-24,Trial_Expired,0.0
10415,103,203,2026-02-26,2026-03-28,Trial_Expired,0.0
10416,104,204,2026-02-20,2026-03-22,Active,39.96
10417,102,202,2026-03-10,2026-04-09,Trial_Expired,0.0
10418,102,203,2026-03-19,2026-04-18,Active,39.96
10419,105,201,2026-02-23,2026-03-25,Trial_Expired,0.0
10419,101,202,2026-01-16,2026-02-15,Active,29.97
10419,102,203,2026-03-15,2026-04-14,Active,19.98
10420,105,204,2026-01-17,2026-02-16,Trial_Expired,0.0
10421,105,203,2026-03-06,2026-04-05,Trial_Expired,0.0
10421,102,203,2026-02-05,2026-03-07,Trial_Expired,0.0
10422,104,202,2026-01-23,2026-02-22,Active,9.99
10422,105,201,2026-02-26,2026-03-28,Active,29.97
10423,101,203,2026-02-21,2026-03-23,Active,9.99
10424,102,204,2026-03-08,2026-04-07,Trial_Expired,0.0
10424,104,204,2026-02-01,2026-03-03,Trial_Expired,0.0
10425,101,202,2026-03-19,2026-04-18,Trial_Expired,0.0
10426,102,201,2026-03-24,2026-04-23,Trial_Expired,0.0
10426,101,201,2026-02-18,2026-03-20,Trial_Expired,0.0
10427,101,202,2026-01-13,2026-02-12,Trial_Expired,0.0
10428,102,203,2026-03-15,2026-04-14,Trial_Expired,0.0
10429,103,203,2026-02-26,2026-03-28,Trial_Expired,0.0
10430,104,204,2026-02-20,2026-03-22,Active,39.96
10431,103,201,2026-03-16,2026-04-15,Active,39.96
10432,103,202,2026-02-28,2026-03-30,Trial_Expired,0.0
10432,104,203,2026-01-19,2026-02-18,Trial_Expired,0.0
10432,102,204,2026-03-07,2026-04-06,Active,29.97
10433,105,204,2026-03-28,2026-04-27,Active,29.97
10433,101,204,2026-02-23,2026-03-25,Trial_Expired,0.0
10433,103,202,2026-01-29,2026-02-28,Active,29.97
10434,103,201,2026-01-17,2026-02-16,Active,19.98
10434,104,201,2026-01-28,2026-02-27,Trial_Expired,0.0
10434,101,201,2026-03-23,2026-04-22,Trial_Expired,0.0
10435,102,203,2026-01-03,2026-02-02,Active,9.99
10436,101,203,2026-01-22,2026-02-21,Active,29.97
10437,105,204,2026-01-20,2026-02-19,Trial_Expired,0.0
10438,103,203,2026-01-22,2026-02-21,Trial_Expired,0.0
10439,103,202,2026-02-28,2026-03-30,Active,39.96
10440,104,203,2026-01-10,2026-02-09,Trial_Expired,0.0
10440,105,201,2026-01-22,2026-02-21,Trial_Expired,0.0
10441,103,201,2026-01-28,2026-02-27,Trial_Expired,0.0
10442,102,201,2026-01-10,2026-02-09,Trial_Expired,0.0
10443,103,203,2026-02-23,2026-03-25,Active,39.96
10443,105,204,2026-03-26,2026-04-25,Trial_Expired,0.0
10444,102,204,2026-01-27,2026-02-26,Active,39.96
10444,105,201,2026-01-17,2026-02-16,Trial_Expired,0.0
10445,102,203,2026-01-23,2026-02-22,Active,39.96
10446,103,203,2026-02-12,2026-03-14,Active,39.96
10447,105,202,2026-03-16,2026-04-15,Trial_Expired,0.0
10448,103,203,2026-01-19,2026-02-18,Trial_Expired,0.0
10448,101,203,2026-03-18,2026-04-17,Trial_Expired,0.0
10448,104,203,2026-03-15,2026-04-14,Trial_Expired,0.0
10449,105,201,2026-03-14,2026-04-13,Active,29.97
10449,101,201,2026-02-08,2026-03-10,Active,39.96
10450,104,203,2026-01-02,2026-02-01,Trial_Expired,0.0
10450,105,204,2026-03-01,2026-03-31,Trial_Expired,0.0
10451,102,202,2026-01-18,2026-02-17,Trial_Expired,0.0
10452,103,201,2026-03-27,2026-04-26,Trial_Expired,0.0
10452,105,203,2026-02-23,2026-03-25,Active,39.96
10453,101,201,2026-01-01,2026-01-31,Trial_Expired,0.0
10454,104,203,2026-01-21,2026-02-20,Trial_Expired,0.0
10455,101,204,2026-03-10,2026-04-09,Active,39.96
10455,102,203,2026-01-27,2026-02-26,Trial_Expired,0.0
10456,101,203,2026-03-29,2026-04-28,Trial_Expired,0.0
10457,101,203,2026-02-18,2026-03-20,Trial_Expired,0.0
10458,102,203,2026-01-06,2026-02-05,Trial_Expired,0.0
10459,103,203,2026-03-28,2026-04-27,Trial_Expired,0.0
10460,104,203,2026-01-29,2026-02-28,Trial_Expired,0.0
10461,102,201,2026-01-17,2026-02-16,Trial_Expired,0.0
10462,101,203,2026-02-02,2026-03-04,Active,19.98
10462,103,202,2026-02-01,2026-03-03,Trial_Expired,0.0
10463,105,203,2026-01-28,2026-02-27,Active,29.97
10464,101,203,2026-01-28,2026-02-27,Trial_Expired,0.0
10465,104,203,2026-03-08,2026-04-07,Trial_Expired,0.0
10466,103,202,2026-01-13,2026-02-12,Trial_Expired,0.0
10466,101,204,2026-02-17,2026-03-19,Trial_Expired,0.0
10467,104,203,2026-03-29,2026-04-28,Trial_Expired,0.0
10467,102,201,2026-01-13,2026-02-12,Trial_Expired,0.0
10468,105,203,2026-03-06,2026-04-05,Active,9.99
10468,104,203,2026-01-25,2026-02-24,Trial_Expired,0.0
10469,101,201,2026-01-16,2026-02-15,Active,39.96
10470,103,203,2026-03-21,2026-04-20,Active,39.96
10471,101,203,2026-02-10,2026-03-12,Trial_Expired,0.0
10472,103,202,2026-02-17,2026-03-19,Active,39.96
10473,105,202,2026-02-26,2026-03-28,Trial_Expired,0.0
10474,101,202,2026-03-05,2026-04-04,Trial_Expired,0.0
10475,101,203,2026-03-05,2026-04-04,Trial_Expired,0.0
10476,101,204,2026-01-30,2026-03-01,Active,19.98
10477,105,204,2026-03-20,2026-04-19,Active,39.96
10478,103,204,2026-02-08,2026-03-10,Trial_Expired,0.0
10479,102,203,2026-03-12,2026-04-11,Trial_Expired,0.0
10480,103,201,2026-03-28,2026-04-27,Trial_Expired,0.0
10480,104,202,2026-03-05,2026-04-04,Trial_Expired,0.0
10481,103,204,2026-01-13,2026-02-12,Trial_Expired,0.0
10482,102,204,2026-01-02,2026-02-01,Trial_Expired,0.0
10483,104,202,2026-01-02,2026-02-01,Active,29.97
10483,102,204,2026-01-23,2026-02-22,Trial_Expired,0.0
10484,105,201,2026-03-08,2026-04-07,Trial_Expired,0.0
10485,105,203,2026-01-13,2026-02-12,Trial_Expired,0.0
10486,101,204,2026-01-23,2026-02-22,Trial_Expired,0.0
10487,103,202,2026-01-08,2026-02-07,Active,29.97
10488,102,202,2026-01-05,2026-02-04,Trial_Expired,0.0
10489,103,201,2026-01-29,2026-02-28,Trial_Expired,0.0
10489,105,203,2026-01-18,2026-02-17,Trial_Expired,0.0
10490,101,203,2026-01-27,2026-02-26,Trial_Expired,0.0
10490,103,204,2026-03-02,2026-04-01,Trial_Expired,0.0
10491,102,201,2026-01-15,2026-02-14,Active,9.99
10491,104,201,2026-02-04,2026-03-06,Active,29.97
10492,101,202,2026-02-17,2026-03-19,Active,19.98
10492,104,202,2026-01-31,2026-03-02,Trial_Expired,0.0
10493,102,204,2026-02-27,2026-03-29,Trial_Expired,0.0
10493,101,202,2026-03-10,2026-04-09,Trial_Expired,0.0
10494,102,202,2026-01-19,2026-02-18,Trial_Expired,0.0
10495,102,202,2026-01-24,2026-02-23,Trial_Expired,0.0
10496,102,202,2026-02-20,2026-03-22,Trial_Expired,0.0
10497,103,201,2026-01-14,2026-02-13,Active,29.97
10497,105,202,2026-01-18,2026-02-17,Trial_Expired,0.0
10498,102,201,2026-02-10,2026-03-12,Trial_Expired,0.0
10499,104,201,2026-03-05,2026-04-04,Trial_Expired,0.0
10499,101,202,2026-01-15,2026-02-14,Active,19.98
10500,104,201,2026-02-19,2026-03-21,Active,39.96
10501,101,204,2026-02-07,2026-03-09,Trial_Expired,0.0
10501,104,201,2026-03-31,2026-04-30,Trial_Expired,0.0
10502,105,204,2026-02-23,2026-03-25,Trial_Expired,0.0
10503,105,204,2026-03-31,2026-04-30,Active,39.96
10504,102,203,2026-02-25,2026-03-27,Active,9.99
10504,104,201,2026-03-29,2026-04-28,Trial_Expired,0.0
10505,103,203,2026-02-26,2026-03-28,Trial_Expired,0.0
10505,105,203,2026-01-20,2026-02-19,Active,9.99
10505,102,204,2026-01-12,2026-02-11,Trial_Expired,0.0
10506,104,202,2026-02-19,2026-03-21,Trial_Expired,0.0
10506,101,202,2026-02-03,2026-03-05,Trial_Expired,0.0
10507,105,202,2026-03-25,2026-04-24,Trial_Expired,0.0
10508,101,201,2026-01-11,2026-02-10,Active,39.96
10509,101,201,2026-02-18,2026-03-20,Trial_Expired,0.0
10510,101,204,2026-03-23,2026-04-22,Active,29.97
10511,105,201,2026-02-15,2026-03-17,Trial_Expired,0.0
10512,101,203,2026-02-13,2026-03-15,Active,19.98
10513,104,201,2026-02-22,2026-03-24,Trial_Expired,0.0
10514,103,203,2026-03-17,2026-04-16,Trial_Expired,0.0
10515,103,202,2026-01-20,2026-02-19,Active,9.99
10516,104,203,2026-03-01,2026-03-31,Trial_Expired,0.0
10517,105,201,2026-03-03,2026-04-02,Trial_Expired,0.0
10517,102,202,2026-03-22,2026-04-21,Trial_Expired,0.0
10518,105,204,2026-02-23,2026-03-25,Active,29.97
10519,101,203,2026-02-22,2026-03-24,Active,39.96
10520,101,204,2026-02-07,2026-03-09,Trial_Expired,0.0
10521,101,203,2026-02-28,2026-03-30,Active,29.97
10522,104,202,2026-02-10,2026-03-12,Active,9.99
10523,102,204,2026-02-11,2026-03-13,Trial_Expired,0.0
10524,104,202,2026-01-15,2026-02-14,Active,39.96
10525,104,203,2026-03-13,2026-04-12,Active,19.98
10526,102,202,2026-01-16,2026-02-15,Trial_Expired,0.0
10526,103,202,2026-03-23,2026-04-22,Trial_Expired,0.0
10526,104,201,2026-01-13,2026-02-12,Trial_Expired,0.0
10527,105,204,2026-01-21,2026-02-20,Active,9.99
10527,104,201,2026-03-24,2026-04-23,Trial_Expired,0.0
10528,102,204,2026-02-21,2026-03-23,Active,9.99
10529,102,204,2026-03-21,2026-04-20,Active,29.97
10529,105,204,2026-03-19,2026-04-18,Trial_Expired,0.0
10529,103,204,2026-03-13,2026-04-12,Trial_Expired,0.0
10530,104,201,2026-02-12,2026-03-14,Trial_Expired,0.0
10531,103,202,2026-01-23,2026-02-22,Trial_Expired,0.0
10532,104,203,2026-03-13,2026-04-12,Trial_Expired,0.0
10533,104,204,2026-03-04,2026-04-03,Active,29.97
10534,101,201,2026-03-07,2026-04-06,Trial_Expired,0.0
10535,103,204,2026-02-12,2026-03-14,Active,9.99
10535,101,201,2026-02-27,2026-03-29,Trial_Expired,0.0
10536,101,201,2026-02-25,2026-03-27,Trial_Expired,0.0
10537,105,203,2026-02-07,2026-03-09,Active,9.99
10538,101,203,2026-01-25,2026-02-24,Trial_Expired,0.0
10539,104,203,2026-03-05,2026-04-04,Active,29.97
10540,101,201,2026-01-15,2026-02-14,Trial_Expired,0.0
10541,104,203,2026-02-19,2026-03-21,Trial_Expired,0.0
10541,101,204,2026-01-04,2026-02-03,Active,29.97
10542,103,201,2026-01-21,2026-02-20,Trial_Expired,0.0
10543,104,202,2026-02-07,2026-03-09,Trial_Expired,0.0
10543,103,201,2026-02-21,2026-03-23,Trial_Expired,0.0
10544,103,202,2026-02-16,2026-03-18,Active,29.97
10545,101,202,2026-03-08,2026-04-07,Trial_Expired,0.0
10546,102,202,2026-03-02,2026-04-01,Trial_Expired,0.0
10547,102,202,2026-03-10,2026-04-09,Active,39.96
10548,105,201,2026-03-17,2026-04-16,Trial_Expired,0.0
10548,101,201,2026-03-13,2026-04-12,Active,9.99
10549,104,203,2026-02-27,2026-03-29,Trial_Expired,0.0
10549,103,201,2026-02-03,2026-03-05,Active,39.96
10550,102,202,2026-03-04,2026-04-03,Trial_Expired,0.0
10550,104,202,2026-01-21,2026-02-20,Trial_Expired,0.0
10551,103,201,2026-01-17,2026-02-16,Active,19.98
10552,103,202,2026-01-06,2026-02-05,Trial_Expired,0.0
10553,104,203,2026-01-27,2026-02-26,Trial_Expired,0.0
10554,105,201,2026-03-27,2026-04-26,Active,29.97
10555,101,202,2026-02-28,2026-03-30,Trial_Expired,0.0
10555,103,202,2026-01-04,2026-02-03,Trial_Expired,0.0
10556,102,204,2026-03-04,2026-04-03,Trial_Expired,0.0
10556,101,204,2026-02-04,2026-03-06,Active,29.97
10557,105,202,2026-01-17,2026-02-16,Trial_Expired,0.0
10558,105,203,2026-01-14,2026-02-13,Active,29.97
10559,101,201,2026-02-14,2026-03-16,Active,39.96
10560,104,201,2026-01-31,2026-03-02,Trial_Expired,0.0
10560,101,204,2026-03-07,2026-04-06,Trial_Expired,0.0
10561,103,202,2026-01-30,2026-03-01,Trial_Expired,0.0
10562,104,203,2026-02-12,2026-03-14,Trial_Expired,0.0
10563,104,202,2026-01-04,2026-02-03,Trial_Expired,0.0
10563,103,203,2026-02-01,2026-03-03,Trial_Expired,0.0
10564,104,203,2026-01-06,2026-02-05,Active,29.97
10565,104,201,2026-01-04,2026-02-03,Active,9.99
10566,105,203,2026-01-22,2026-02-21,Trial_Expired,0.0
10567,104,201,2026-03-17,2026-04-16,Trial_Expired,0.0
10568,102,203,2026-03-15,2026-04-14,Trial_Expired,0.0
10569,101,204,2026-01-25,2026-02-24,Active,9.99
10570,105,201,2026-02-27,2026-03-29,Active,29.97
10571,101,202,2026-03-16,2026-04-15,Active,9.99
10572,105,202,2026-01-02,2026-02-01,Trial_Expired,0.0
10572,103,204,2026-03-23,2026-04-22,Active,29.97
10572,102,203,2026-01-18,2026-02-17,Trial_Expired,0.0
10573,102,204,2026-02-17,2026-03-19,Trial_Expired,0.0
10574,104,204,2026-01-27,2026-02-26,Trial_Expired,0.0
10575,103,201,2026-02-12,2026-03-14,Trial_Expired,0.0
10575,102,204,2026-03-22,2026-04-21,Active,9.99
10575,101,204,2026-03-10,2026-04-09,Active,39.96
10576,103,201,2026-01-16,2026-02-15,Active,29.97
10577,102,202,2026-01-15,2026-02-14,Trial_Expired,0.0
10577,103,201,2026-02-21,2026-03-23,Active,19.98
10578,104,202,2026-01-25,2026-02-24,Active,39.96
10578,102,201,2026-01-22,2026-02-21,Active,19.98
10579,101,201,2026-01-13,2026-02-12,Active,19.98
10579,102,204,2026-01-22,2026-02-21,Active,29.97
10580,101,201,2026-03-20,2026-04-19,Trial_Expired,0.0
10581,103,201,2026-03-28,2026-04-27,Trial_Expired,0.0
10582,103,203,2026-02-11,2026-03-13,Trial_Expired,0.0
10583,105,201,2026-02-04,2026-03-06,Trial_Expired,0.0
10583,101,204,2026-01-31,2026-03-02,Active,9.99
10583,104,202,2026-03-07,2026-04-06,Trial_Expired,0.0
10584,103,203,2026-01-16,2026-02-15,Trial_Expired,0.0
10585,102,202,2026-03-26,2026-04-25,Trial_Expired,0.0
10585,105,201,2026-02-19,2026-03-21,Active,9.99
10585,101,201,2026-03-16,2026-04-15,Trial_Expired,0.0
10586,101,203,2026-01-24,2026-02-23,Trial_Expired,0.0
10586,104,203,2026-01-26,2026-02-25,Active,19.98
10587,101,202,2026-01-27,2026-02-26,Trial_Expired,0.0
10587,102,204,2026-02-18,2026-03-20,Trial_Expired,0.0
10587,105,202,2026-02-23,2026-03-25,Trial_Expired,0.0
10588,101,202,2026-03-18,2026-04-17,Trial_Expired,0.0
10589,103,203,2026-02-26,2026-03-28,Trial_Expired,0.0
10590,103,201,2026-03-07,2026-04-06,Trial_Expired,0.0
10591,103,202,2026-02-17,2026-03-19,Active,39.96
10592,103,202,2026-01-02,2026-02-01,Trial_Expired,0.0
10593,102,202,2026-01-24,2026-02-23,Trial_Expired,0.0
10594,101,204,2026-02-27,2026-03-29,Trial_Expired,0.0
10595,101,204,2026-03-21,2026-04-20,Trial_Expired,0.0
10595,103,204,2026-03-30,2026-04-29,Active,9.99
10596,102,201,2026-01-16,2026-02-15,Active,39.96
10596,104,202,2026-03-19,2026-04-18,Trial_Expired,0.0
10597,104,203,2026-03-02,2026-04-01,Active,39.96
10597,102,202,2026-02-13,2026-03-15,Trial_Expired,0.0
10598,105,203,2026-03-28,2026-04-27,Trial_Expired,0.0
10598,103,201,2026-03-19,2026-04-18,Active,9.99
10598,104,203,2026-01-31,2026-03-02,Active,39.96
10599,102,203,2026-03-14,2026-04-13,Trial_Expired,0.0
10600,103,201,2026-03-30,2026-04-29,Trial_Expired,0.0
10601,101,202,2026-03-29,2026-04-28,Trial_Expired,0.0
10602,105,203,2026-03-06,2026-04-05,Active,9.99
10602,101,201,2026-01-01,2026-01-31,Trial_Expired,0.0
10603,102,201,2026-01-03,2026-02-02,Trial_Expired,0.0
10603,101,204,2026-03-17,2026-04-16,Trial_Expired,0.0
10604,105,201,2026-02-14,2026-03-16,Trial_Expired,0.0
10604,101,204,2026-03-01,2026-03-31,Trial_Expired,0.0
10605,103,202,2026-03-24,2026-04-23,Active,39.96
10606,104,204,2026-03-18,2026-04-17,Trial_Expired,0.0
